,ch1 - AF7,ch2 - AF8,ch3 - TP9,ch4 - TP10,timestamp
368,-2520.791677483823,-3801.503587760031,-582.3641314501874,-3546.9585169758648,1731806990.772571
369,-2084.141528107226,-4131.123410254717,-732.2107029748149,-3099.896486122627,1731806990.772571
370,-2404.9669758561067,-4511.652620896231,-1184.1271239705384,-2930.2172251329757,1731806990.7734854
371,-2300.339534695726,-4583.69057384273,-1365.9498401163146,-3223.3019649605267,1731806990.7734854
372,-2780.4379718075506,-4830.811943214852,-1374.3459155168384,-3652.2049115789123,1731806990.7871587
373,-2802.0171945518814,-4851.58708746871,-1490.0771196456626,-3530.0261199264787,1731806990.7871587
374,-3030.014585500583,-5270.824262651615,-1022.4325493862852,-3676.8302828371525,1731806990.8032715
375,-2603.0769563089125,-5741.988078769296,-1399.5752806179225,-3497.062641717028,1731806990.8032715
376,-2116.054094429128,-6106.0598596557975,-1751.8140180446208,-3068.2625423474237,1731806990.8033085
377,-2087.395241068676,-6214.840459716972,-1904.1457530898042,-3523.002587809693,1731806990.8033085
378,-2288.156810590066,-6391.038366329391,-1978.7006587064825,-3965.470151567366,1731806990.81681
379,-2115.6744945836253,-6156.4250923590735,-1830.1013438170776,-4165.315445599612,1731806990.81681
380,-2357.1878839721903,-6427.562229296658,-2061.9171726205386,-3796.112521973904,1731806990.8326528
381,-2133.829838918522,-6292.005815502722,-1957.2897314601578,-3807.3135223411955,1731806990.8326528
382,-1996.4090849966742,-6139.62920165807,-1888.6307781236246,-4119.232398345601,1731806990.8333519
383,-1906.1092005665414,-5904.651287442073,-1574.4305631462485,-4590.386864713393,1731806990.8333519
384,-1922.166461026296,-6046.062514616642,-1669.702644567471,-4329.255830107257,1731806990.8470228
385,-1747.058735250961,-5908.492164696567,-1647.8672386761755,-4703.507618673146,1731806990.8470228
386,-2142.7850293624215,-6154.046515987255,-1808.290247275494,-5070.563839724287,1731806990.8625655
387,-2054.49721110845,-6166.580790688749,-1793.4727636510506,-5366.73586696526,1731806990.8625655
388,-2496.08215847658,-5722.544338899665,-1452.8221062370576,-5364.276882744394,1731806990.863351
389,-2214.0506929680705,-5269.734081814531,-1929.6705702873878,-5234.448125732597,1731806990.863351
390,-2230.6838980210014,-5192.961415524129,-1656.9271463188343,-5367.313681508414,1731806990.8768487
391,-2187.147722636815,-5392.601015058812,-2067.6616589524783,-5857.281714603305,1731806990.8768487
392,-1984.2488002907485,-5130.563054713421,-1824.7794661801308,-6015.62533882726,1731806990.8924873
393,-1759.8772423490882,-4719.806102680042,-2211.0344636538066,-6216.227962600533,1731806990.8924873
394,-2044.2498852298595,-4279.178569700569,-1925.6913167345338,-6522.841790517792,1731806990.893326
395,-1715.630485973321,-3912.3747918964364,-1532.5324639426544,-6542.943752779625,1731806990.893326
396,-1985.5652450751513,-3928.7854729020037,-1361.929447663948,-6589.868277523667,1731806990.9071584
397,-2083.720789362211,-4248.298215766437,-894.1053622066975,-6404.122406324372,1731806990.9071584
398,-2440.9335937299766,-4655.229250145145,-1323.1840841230005,-6215.341606311034,1731806990.9227679
399,-2102.9345253845677,-4165.263087000232,-1725.4888622565195,-6007.92862471845,1731806990.9227679
400,-2389.925098234322,-4502.506695554592,-2084.274294555653,-5760.97929074429,1731806990.9234283
401,-2288.7271453333087,-4538.701447325759,-2232.980196593795,-6017.263415007852,1731806990.9234283
402,-1824.850524279289,-4824.1530513437465,-2313.6124396384694,-5536.437567354646,1731806990.937049
403,-1822.0082003129646,-4800.759977120906,-2353.4685534662567,-5354.192242513876,1731806990.937049
404,-2059.355341150891,-5235.723431617487,-1934.0873921350576,-5521.909925976768,1731806990.9529092
405,-1669.9513479145244,-4748.218122643419,-2347.1780417407863,-5384.937960049603,1731806990.9529092
406,-1210.6261851065792,-5184.810303570703,-2796.4447436179034,-5050.03178896755,1731806990.953354
407,-1136.5387669843622,-5193.945009212475,-2805.8001033570617,-5375.580730360467,1731806990.953354
408,-1349.3428143630736,-5392.148487164173,-2927.2870135176927,-5855.155581478495,1731806990.966988
409,-1223.7663236008957,-5225.107725593261,-2870.311507642735,-6151.819405563641,1731806990.966988
410,-1493.3701015566476,-5526.986840166617,-3170.1748161399737,-5847.694481066894,1731806990.9825337
411,-1275.0646613431163,-5415.552781086881,-3076.1761706536636,-5866.554796543438,1731806990.9825337
412,-1084.0848001558334,-5155.212735321373,-2822.2276139124297,-5999.70271476591,1731806990.983287
413,-992.0084632467479,-4946.877868389711,-2557.01260855468,-5545.959352641832,1731806990.983287
414,-1000.268032298889,-5064.731465743389,-2630.7578258309513,-5246.801015286241,1731806991.013226
415,-822.1309875594452,-4962.678945702501,-2687.1143782632425,-5692.720506703015,1731806991.013226
416,-1226.4104328695685,-5193.9057402629405,-2814.1587797580287,-6044.903145630378,1731806991.0139613
417,-1182.0776587948203,-5240.981730955187,-2889.8150859116577,-6426.550586358644,1731806991.0139613
418,-1585.2575735179707,-5728.806801375467,-2456.897356690839,-6336.432087076362,1731806991.0147188
419,-1212.4362966851331,-6185.358828366268,-2809.016417318955,-6092.618659215048,1731806991.0147188
420,-1314.1372661301866,-6190.28614655789,-2658.347067804076,-6330.549224446062,1731806991.0271697
421,-1372.3637685403228,-6576.382198283449,-2375.11509440979,-6118.558605307713,1731806991.0271697
422,-1093.2494249972515,-6133.269501783419,-2822.6539625073783,-5998.262853282969,1731806991.0427947
